English name,Scientific name,Date,Count,Observer,Location,Comments
Oriental Magpie-Robin,Copsychus saularis,24/4/2005,1,(LKS/BW),Botanic Gardens,"A male at SBWR, 8/4 (LKS) and a female at Tuas, 17/4 (DA/NK/LKS/JR). 1 heard on Pulau Ubin, 24/4 (LKS/BW) and 1 heard at Botanic Gardens, 24/4 (LKS/BW). On Pulau Ubin, 29/4 (LKS), 1 adult was seen fighting with mynas and 1 other bird heard  1 pair and 1 female seen on Pulau Ubin, 1/5 (DA/NK/LKS/JR), 1 male at Botanic Gardens, 15/5 (LKS) and 2 at Pulau Buloh, 22/5 (LKS)  3 counted at Marina City Park, 12/6 (DA/NK/LKS/JR) and 19/5 (SA/LKS/LWH/LWX)"
Oriental Magpie-Robin,Copsychus saularis,29/4/2005,2,(LKS),Pulau Ubin,"A male at SBWR, 8/4 (LKS) and a female at Tuas, 17/4 (DA/NK/LKS/JR). 1 heard on Pulau Ubin, 24/4 (LKS/BW) and 1 heard at Botanic Gardens, 24/4 (LKS/BW). On Pulau Ubin, 29/4 (LKS), 1 adult was seen fighting with mynas and 1 other bird heard  1 pair and 1 female seen on Pulau Ubin, 1/5 (DA/NK/LKS/JR), 1 male at Botanic Gardens, 15/5 (LKS) and 2 at Pulau Buloh, 22/5 (LKS)  3 counted at Marina City Park, 12/6 (DA/NK/LKS/JR) and 19/5 (SA/LKS/LWH/LWX)"
Oriental Magpie-Robin,Copsychus saularis,1/5/2005,3,(DA/NK/LKS/JR),Pulau Ubin,"A male at SBWR, 8/4 (LKS) and a female at Tuas, 17/4 (DA/NK/LKS/JR). 1 heard on Pulau Ubin, 24/4 (LKS/BW) and 1 heard at Botanic Gardens, 24/4 (LKS/BW). On Pulau Ubin, 29/4 (LKS), 1 adult was seen fighting with mynas and 1 other bird heard  1 pair and 1 female seen on Pulau Ubin, 1/5 (DA/NK/LKS/JR), 1 male at Botanic Gardens, 15/5 (LKS) and 2 at Pulau Buloh, 22/5 (LKS)  3 counted at Marina City Park, 12/6 (DA/NK/LKS/JR) and 19/5 (SA/LKS/LWH/LWX)"
Oriental Magpie-Robin,Copsychus saularis,15/5/2005,1,(LKS),Botanic Gardens,"A male at SBWR, 8/4 (LKS) and a female at Tuas, 17/4 (DA/NK/LKS/JR). 1 heard on Pulau Ubin, 24/4 (LKS/BW) and 1 heard at Botanic Gardens, 24/4 (LKS/BW). On Pulau Ubin, 29/4 (LKS), 1 adult was seen fighting with mynas and 1 other bird heard  1 pair and 1 female seen on Pulau Ubin, 1/5 (DA/NK/LKS/JR), 1 male at Botanic Gardens, 15/5 (LKS) and 2 at Pulau Buloh, 22/5 (LKS)  3 counted at Marina City Park, 12/6 (DA/NK/LKS/JR) and 19/5 (SA/LKS/LWH/LWX)"
Oriental Magpie-Robin,Copsychus saularis,22/5/2005,2,(LKS),Pulau Buloh,"A male at SBWR, 8/4 (LKS) and a female at Tuas, 17/4 (DA/NK/LKS/JR). 1 heard on Pulau Ubin, 24/4 (LKS/BW) and 1 heard at Botanic Gardens, 24/4 (LKS/BW). On Pulau Ubin, 29/4 (LKS), 1 adult was seen fighting with mynas and 1 other bird heard  1 pair and 1 female seen on Pulau Ubin, 1/5 (DA/NK/LKS/JR), 1 male at Botanic Gardens, 15/5 (LKS) and 2 at Pulau Buloh, 22/5 (LKS)  3 counted at Marina City Park, 12/6 (DA/NK/LKS/JR) and 19/5 (SA/LKS/LWH/LWX)"
Oriental Magpie-Robin,Copsychus saularis,12/6/2005,3,(DA/NK/LKS/JR),Marina City Park,"A male at SBWR, 8/4 (LKS) and a female at Tuas, 17/4 (DA/NK/LKS/JR). 1 heard on Pulau Ubin, 24/4 (LKS/BW) and 1 heard at Botanic Gardens, 24/4 (LKS/BW). On Pulau Ubin, 29/4 (LKS), 1 adult was seen fighting with mynas and 1 other bird heard  1 pair and 1 female seen on Pulau Ubin, 1/5 (DA/NK/LKS/JR), 1 male at Botanic Gardens, 15/5 (LKS) and 2 at Pulau Buloh, 22/5 (LKS)  3 counted at Marina City Park, 12/6 (DA/NK/LKS/JR) and 19/5 (SA/LKS/LWH/LWX)"
Oriental Magpie-Robin,Copsychus saularis,19/5/2005,3,(SA/LKS/LWH/LWX),Marina City Park,"A male at SBWR, 8/4 (LKS) and a female at Tuas, 17/4 (DA/NK/LKS/JR). 1 heard on Pulau Ubin, 24/4 (LKS/BW) and 1 heard at Botanic Gardens, 24/4 (LKS/BW). On Pulau Ubin, 29/4 (LKS), 1 adult was seen fighting with mynas and 1 other bird heard  1 pair and 1 female seen on Pulau Ubin, 1/5 (DA/NK/LKS/JR), 1 male at Botanic Gardens, 15/5 (LKS) and 2 at Pulau Buloh, 22/5 (LKS)  3 counted at Marina City Park, 12/6 (DA/NK/LKS/JR) and 19/5 (SA/LKS/LWH/LWX)"
White-rumped Shama,Copsychus malabaricus,29/4/2005,2,(LKS),Pulau Ubin,"1 male seen and 1 more heard at Pulau Ubin, 29/4 (LKS)"
Common Hill Myna,Gracula religiosa,1/4/2005,2,(LKS),Bukit Timah,"2 at a fruiting Ficus benjamina at the summit of Bukit Timah, 1/4 (LKS). 2 at MacRitchie Reservorr, 24/4 (LKS/BW) and 1 at Nee Soon, 28/4 (LKS)  2 at BBNP, 3/5 (LKS)."
Common Hill Myna,Gracula religiosa,24/4/2005,2,(LKS/BW),MacRitchie,"2 at a fruiting Ficus benjamina at the summit of Bukit Timah, 1/4 (LKS). 2 at MacRitchie Reservorr, 24/4 (LKS/BW) and 1 at Nee Soon, 28/4 (LKS)  2 at BBNP, 3/5 (LKS)."
Common Hill Myna,Gracula religiosa,28/4/2005,1,(LKS),Nee Soon,"2 at a fruiting Ficus benjamina at the summit of Bukit Timah, 1/4 (LKS). 2 at MacRitchie Reservorr, 24/4 (LKS/BW) and 1 at Nee Soon, 28/4 (LKS)  2 at BBNP, 3/5 (LKS)."
Common Hill Myna,Gracula religiosa,3/5/2005,2,(LKS),BBNP,"2 at a fruiting Ficus benjamina at the summit of Bukit Timah, 1/4 (LKS). 2 at MacRitchie Reservorr, 24/4 (LKS/BW) and 1 at Nee Soon, 28/4 (LKS)  2 at BBNP, 3/5 (LKS)."
Straw-headed Bulbul,Pycnonotus zeylanicus,1/4/2005,3,(LKS),Bukit Timah,"3 seen ata fruiting Ficus benjamina at the foot of Bukit Timah, 1/4 (LKS). A pair also seen at another Ficus benjamina aiong Dairy Farm Road, 5/4 (LKS). 1 heard along Old Upper Thomson Road, 28/4 {LKS) and 1 seen at Pulau Ubin, 29/4 (LKS)"
Straw-headed Bulbul,Pycnonotus zeylanicus,5/4/2005,2,(LKS),Dairy Farm Road,"3 seen ata fruiting Ficus benjamina at the foot of Bukit Timah, 1/4 (LKS). A pair also seen at another Ficus benjamina aiong Dairy Farm Road, 5/4 (LKS). 1 heard along Old Upper Thomson Road, 28/4 {LKS) and 1 seen at Pulau Ubin, 29/4 (LKS)"
Straw-headed Bulbul,Pycnonotus zeylanicus,28/4/2005,1,{LKS),Old Upper Thomson Road,"3 seen ata fruiting Ficus benjamina at the foot of Bukit Timah, 1/4 (LKS). A pair also seen at another Ficus benjamina aiong Dairy Farm Road, 5/4 (LKS). 1 heard along Old Upper Thomson Road, 28/4 {LKS) and 1 seen at Pulau Ubin, 29/4 (LKS)"
Straw-headed Bulbul,Pycnonotus zeylanicus,29/4/2005,1,(LKS),Pulau Ubin,"3 seen ata fruiting Ficus benjamina at the foot of Bukit Timah, 1/4 (LKS). A pair also seen at another Ficus benjamina aiong Dairy Farm Road, 5/4 (LKS). 1 heard along Old Upper Thomson Road, 28/4 {LKS) and 1 seen at Pulau Ubin, 29/4 (LKS)"
Black-crested Bulbul,Rubigula flaviventris,1/4/2005,1,(LKS),Bukit Timah,"1 at a fruiting Ficus benjamina at the summit of Bukit Timah, 1/ 4 (LKS)"
Red-whiskered Bulbul,Pycnonotus jocosus,19/4/2005,2,(LKS),Dairy Farm Road,"2 seen feeding on a frutting tree ?? at Dairy Farm Road, 19/4 (LKS)"
Cream-vented Bulbul,Pycnonotus simplex,1/4/2005,4,(LKS),Bukit Timah,"4 at a fruiting Ficus benjamina at the summit of Bukit Timah, 1/4 (LKS) 1 at Jelutong Tower, CCNR, 24/4 (LKS/BW)  1 seen at Canopy Walk, CCNR on 24/6 (SA/LKS)"
Cream-vented Bulbul,Pycnonotus simplex,24/4/2005,1,(LKS/BW),Jelutong Tower,"4 at a fruiting Ficus benjamina at the summit of Bukit Timah, 1/4 (LKS) 1 at Jelutong Tower, CCNR, 24/4 (LKS/BW)  1 seen at Canopy Walk, CCNR on 24/6 (SA/LKS)"
Cream-vented Bulbul,Pycnonotus simplex,24/6/2005,1,(SA/LKS),CCNR,"4 at a fruiting Ficus benjamina at the summit of Bukit Timah, 1/4 (LKS) 1 at Jelutong Tower, CCNR, 24/4 (LKS/BW)  1 seen at Canopy Walk, CCNR on 24/6 (SA/LKS)"
Red-eyed Bulbul,Pycnonotus brunneus,1/4/2005,5,(LKS),Bukit Timah,"5 seen ata fruiting Ficus benjamina at the summit of Bukit Timah, 1/4 (LKS). 1 at Jetutong Tower, 24/4  (LKS/BW). See Nesting Report below"
Red-eyed Bulbul,Pycnonotus brunneus,24/4/2005,1,(LKS/BW),Jetutong Tower,"5 seen ata fruiting Ficus benjamina at the summit of Bukit Timah, 1/4 (LKS). 1 at Jetutong Tower, 24/4  (LKS/BW). See Nesting Report below"
Swinhoe's White-eye,Zosterops simplex,29/4/2005,2,(LKS),Pulau Ubin,"2 over Sunge! Puaka, Pulau Ubin on 29/4 (LKS)"
Oriental Reed Warbler,Acrocephalus orientalis,12/4/2005,3,(LKS),Punggol,"At Punggol. 3 were seen on 12/4 (LKS) and 2 on 24/4 (LKS/BW), Also 2 at Tuas, 17 4 (DA/NK/LKS/JR)"
Oriental Reed Warbler,Acrocephalus orientalis,24/4/2005,2,(LKS/BW),Punggol,"At Punggol. 3 were seen on 12/4 (LKS) and 2 on 24/4 (LKS/BW), Also 2 at Tuas, 17 4 (DA/NK/LKS/JR)"
Arctic Warbler,Phylloscopus borealis,24/4/2005,1,(LKS/BW),Rifle Range Road,"1 seen singing sub-song at Rifle Range Road, 24/4 (LKS/BW). 6 recorded at Nee Soon, 28/4 (LKS)"
Arctic Warbler,Phylloscopus borealis,28/4/2005,6,(LKS),Nee Soon,"1 seen singing sub-song at Rifle Range Road, 24/4 (LKS/BW). 6 recorded at Nee Soon, 28/4 (LKS)"
White-chested Babbler,Pellorneum rostratum,28/4/2005,1,(LKS),Nee Soon,1 seen at Nee Soon. 28/4 (LKS)
Abbott's Babbler,Turdinus abbotti,28/4/2005,1,(LKS),Nee Soon,"1 seen at Nee Soon, 28/4 (LKS)"
Chestnut-winged Babbler,Cyanoderma erythropterum,3/4/2005,2,(AC),Upper Peirce,"2 heard at Upper Peirce Reservoir, 3 /4 (AC) and 3 heard at Nee Soon, 28/4 (LKS)"
Chestnut-winged Babbler,Cyanoderma erythropterum,28/4/2005,3,(LKS),Nee Soon,"2 heard at Upper Peirce Reservoir, 3 /4 (AC) and 3 heard at Nee Soon, 28/4 (LKS)"
Van Hasselt's Sunbird,Leptocoma brasiliana,28/4/2005,2,(LKS),Nee Soon,"2 seen at Nee Soon, 28/4 (LKS)"
Little Spiderhunter,Arachnothera longirostra,24/4/2005,1,(LKS/BW),Rifle Range Link,"1 at MacRitchie Reservoir and 1 at Rifle Range Link, both on 24/4 (LKS/BW) 2 also heard at Nee Soon, 28/4 (LKS)"
Little Spiderhunter,Arachnothera longirostra,28/4/2005,2,(LKS),Nee Soon,"1 at MacRitchie Reservoir and 1 at Rifle Range Link, both on 24/4 (LKS/BW) 2 also heard at Nee Soon, 28/4 (LKS)"
Eastern Yellow Wagtail,Motacilla tschutschensis,12/4/2005,2,(LKS),Punggol,"2 summer simillima at Punggol, 12/4 (LKS)."
Chestnut Munia,Lonchura atricapilla,17/4/2005,2,(DA/NK/LKS/JR),Tuas,"2 at Tuas. 17/4 (DA/NK/LKS/JR) and 3 at Lorong Halus, 24/4 (LKS/BW)"
Chestnut Munia,Lonchura atricapilla,24/4/2005,3,(LKS/BW),Lorong Halus,"2 at Tuas. 17/4 (DA/NK/LKS/JR) and 3 at Lorong Halus, 24/4 (LKS/BW)"
White-headed Munia,Lonchura maja,12/4/2005,4,(LKS),Punggol,"At Punggol, 4 were seen on 12/4 (LKS) and 1 on 24/4 (LKS/BW). Also 2 at Tuas, 17/4 (DA/NK/LKS/JR),"
White-headed Munia,Lonchura maja,24/4/2005,1,(LKS/BW),Punggol,"At Punggol, 4 were seen on 12/4 (LKS) and 1 on 24/4 (LKS/BW). Also 2 at Tuas, 17/4 (DA/NK/LKS/JR),"
White-headed Munia,Lonchura maja,17/4/2005,2,(DA/NK/LKS/JR),Tuas,"At Punggol, 4 were seen on 12/4 (LKS) and 1 on 24/4 (LKS/BW). Also 2 at Tuas, 17/4 (DA/NK/LKS/JR),"
Red-breasted Parakeet,Psittacula alexandri,29/4/2005,4,(LKS),Pekan Quarry,"1 pair seen feeding 2 juveniles at Pekan Quarry, Pulau Ubin on 29/4 (LKS)"
Large-tailed Nightjar,Caprimulgus macrurus,28/4/2005,1,(LKS),SBWR,"1 female accidentally flushed from the edge of a trail at SBWR, 28/4 (LKS) 2 pale orange blotched oval eggs were seen on dead leaves"
Black-winged Kite,Elanus caeruleus,17/4/2005,4,(DA/NK/LKS/JR),Tuas,"A single downy chick was found in a nest 4 metres up an Acacia at Tuas, 17/4 (DA/NK/LKS/JR)  1 seen perched on a Jamp-post along Kranji Expressway 6km on 11/6 (LKS)"
Black-winged Kite,Elanus caeruleus,11/6/2005,1,(LKS),Kranji Expressway,"A single downy chick was found in a nest 4 metres up an Acacia at Tuas, 17/4 (DA/NK/LKS/JR)  1 seen perched on a Jamp-post along Kranji Expressway 6km on 11/6 (LKS)"
Greater Racket-tailed Drongo,Dicrurus paradiseus,13/4/2005,1,(LKS),Dairy Farm Road,"1 seen sitting in a nest on an Albizia branch 12 metres above the ground at Dairy Farm Road. 13/4 to 21/4 (LKS). The nest was suspended on a horizontal branch just metres away from a huge hive of honey-bees! Another bird was seen sitting in a nest 10 metres up another albizia at Belukar Track BTNR, on 21/4 (LKS}  1 at Botanic Gardens, 15/5 (LKS)   1 adult was seen attending to a juvenile and feeding once in 10 minutes at Sime Road, 3/5 (LKS) The juvenile had pale brown eye and no rackets. Another adult was seen feeding a begging juvenile at BTNR, 28/5 (LKS)"
Greater Racket-tailed Drongo,Dicrurus paradiseus,21/4/2005,10,(LKS},Belukar Track,"1 seen sitting in a nest on an Albizia branch 12 metres above the ground at Dairy Farm Road. 13/4 to 21/4 (LKS). The nest was suspended on a horizontal branch just metres away from a huge hive of honey-bees! Another bird was seen sitting in a nest 10 metres up another albizia at Belukar Track BTNR, on 21/4 (LKS}  1 at Botanic Gardens, 15/5 (LKS)   1 adult was seen attending to a juvenile and feeding once in 10 minutes at Sime Road, 3/5 (LKS) The juvenile had pale brown eye and no rackets. Another adult was seen feeding a begging juvenile at BTNR, 28/5 (LKS)"
Greater Racket-tailed Drongo,Dicrurus paradiseus,21/4/2005,1,(LKS),Botanic Gardens,"1 seen sitting in a nest on an Albizia branch 12 metres above the ground at Dairy Farm Road. 13/4 to 21/4 (LKS). The nest was suspended on a horizontal branch just metres away from a huge hive of honey-bees! Another bird was seen sitting in a nest 10 metres up another albizia at Belukar Track BTNR, on 21/4 (LKS}  1 at Botanic Gardens, 15/5 (LKS)   1 adult was seen attending to a juvenile and feeding once in 10 minutes at Sime Road, 3/5 (LKS) The juvenile had pale brown eye and no rackets. Another adult was seen feeding a begging juvenile at BTNR, 28/5 (LKS)"
Greater Racket-tailed Drongo,Dicrurus paradiseus,15/5/2005,2,(LKS),Sime Road,"1 seen sitting in a nest on an Albizia branch 12 metres above the ground at Dairy Farm Road. 13/4 to 21/4 (LKS). The nest was suspended on a horizontal branch just metres away from a huge hive of honey-bees! Another bird was seen sitting in a nest 10 metres up another albizia at Belukar Track BTNR, on 21/4 (LKS}  1 at Botanic Gardens, 15/5 (LKS)   1 adult was seen attending to a juvenile and feeding once in 10 minutes at Sime Road, 3/5 (LKS) The juvenile had pale brown eye and no rackets. Another adult was seen feeding a begging juvenile at BTNR, 28/5 (LKS)"
Greater Racket-tailed Drongo,Dicrurus paradiseus,3/5/2005,2,(LKS),BTNR,"1 seen sitting in a nest on an Albizia branch 12 metres above the ground at Dairy Farm Road. 13/4 to 21/4 (LKS). The nest was suspended on a horizontal branch just metres away from a huge hive of honey-bees! Another bird was seen sitting in a nest 10 metres up another albizia at Belukar Track BTNR, on 21/4 (LKS}  1 at Botanic Gardens, 15/5 (LKS)   1 adult was seen attending to a juvenile and feeding once in 10 minutes at Sime Road, 3/5 (LKS) The juvenile had pale brown eye and no rackets. Another adult was seen feeding a begging juvenile at BTNR, 28/5 (LKS)"
Javan Myna,Acridotheres javanicus,28/4/2005,2,(LKS),Yishun Street,"A juvenile seen begging for food from one of its accompanying parents at Yishun Street 61, 28/4 (LKS)."
Olive-winged Bulbul,Pycnonotus plumosus,28/4/2005,1,(LKS),Nee Soon,"1 seen with nesting material at Nee Soon, 28/4 (LKS)"
Red-eyed Bulbul,Pycnonotus brunneus,5/4/2005,2,(LKS),Bukit Timah,"An adult was seen attending to a juvenile at a fruiting fig at the summit of Bukit Timah, 5/4 (LKS)"
Brown-throated Sunbird,Anthreptes malacensis,24/4/2005,4,(LKS/BW),SBWR,"A female was seen attending to a complete nest 4 metres up a sea almond tree at SBWR, 24/4 (LKS/BW)  1 pair seen at a nest 3 metres up a tree at Sungei Puaka, Pulau Ubin on 1/5 (DA/NK/LKS/JR)."
Brown-throated Sunbird,Anthreptes malacensis,1/5/2005,2,(DA/NK/LKS/JR),Pulau Ubin,"A female was seen attending to a complete nest 4 metres up a sea almond tree at SBWR, 24/4 (LKS/BW)  1 pair seen at a nest 3 metres up a tree at Sungei Puaka, Pulau Ubin on 1/5 (DA/NK/LKS/JR)."
Eurasian Tree Sparrow,Passer montanus,17/4/2005,2,(DA/NK/LKS/JR),Raffles Marina,"2 juveniles following their parents around at a café at Raffles Marina, 17/4 (DA/NK/LKS/JR),  Several juveniles seen following adults on grass fields beside Symphony Lake at Botanic Gardens, 15/5  (LKS),"
Great Hornbill,Buceros bicornis,24/4/2005,1,(LKS/BW),Ginger Garden,A female was seen in the Ginger Garden of Botanic Gardens on 24/4 (LKS/BW)
Great Cormorant,Phalacrocorax carbo,9/4/2005,4,(DA/NK/LKS),Sungei Mandai,"4 seen drying their wings while perched on poles at Sungei Mandai, 9/4 (DA/NK/LKS)  2 at Upper Seletar Reservoir, 25/6 (LKS)     18"
Great Cormorant,Phalacrocorax carbo,25/6/2005,2,(LKS),Upper Seletar,"4 seen drying their wings while perched on poles at Sungei Mandai, 9/4 (DA/NK/LKS)  2 at Upper Seletar Reservoir, 25/6 (LKS)     18"
Painted Stork,Mycteria leucocephala,22/4/2005,1,(LKS),Woodlands Street,"1 seen soaring in late morning thermals with a Brahminy Kite above Woodlands Street 81, 22/4 (LKS). The contrast in size between the two circling birds was very clear"
Yellow-crowned Barbet,Psilopogon henricii,23/4/2005,1,(JC/AC/AVC/LKK/AOY/,Woodlands Street,"1 heard at Bunker Track, Panti Forest Reserve, on 23/4 (JC/AC/AVC/LKK/AOY/TBL 'TSK)"
Brown Barbet,Caloramphus fuliginosus,23/4/2005,4,(JC/AC/AVC/LKK/AOY/TBL/TSK),Bunker Track,"4 seen at Bunker Track, Panti Forest Reserve, on 23/4 (JC/AC/AVC/LKK/AOY/TBL/TSK) ."
Wreathed Hornbill,Rhyticeros undulatus,23/4/2005,1,(JC/AC/AVC/LKK/AOY TBL/TSK),Bunker Track,"1 of unknown sex seen at Bunker Track, Panti Forest Reserve, on 23/4 (JC/AC/AVC/LKK/AOY TBL/TSK)"
Red-naped Trogon,Harpactes kasumba,23/4/2005,1,(JC/AC/AVC/LKK/AOY/TBL TSK),Bunker Track,"1 heard at Bunker Track, Panti Forest Reserve, on 23/4 (JC/AC/AVC/LKK/AOY/TBL TSK)"
Red-bearded Bee-eater,Nyctyornis amictus,23/4/2005,1,(JC/AC/AVC/ILKK/AOY/TBL/TSK),Bunker Track,"1 heard at Bunker Track, Panti Forest Reserve, on 23/4 (JC/AC/AVC/ILKK/AOY/TBL/TSK)"
Indian Cuckoo,Cuculus micropterus,23/4/2005,1,(JC/AC/AVC/LKK/AOY/TBL/TSK),Bunker Track,"1 heard at Bunker Track, Pant: Forest Reserve, on 23/4 (JC/AC/AVC/LKK/AOY/TBL/TSK)"
Violet Cuckoo,Chrysococcyx xanthorhynchus,23/4/2005,2,(JC/AC/AVC/LKK/AOY/TBL/TSK),Bunker Track,"2 seen at Bunker Track, Pant Forest Reserve, on 23/4 (JC/AC/AVC/LKK/AOY/TBL/TSK)."
Blue-rumped Parrot,Psittinus cyanurus,23/4/2005,4,(JC/AC/AVC/LKK/AOY/TBL/TSK),Bunker Track,"4 seen at Bunker Track, Panti Forest Reserve, on 23/4 (JC/AC/AVC/LKK/AOY/TBL/TSK)"
Banded Broadbill,Eurylaimus javanicus,23/4/2005,1,(JC/AC/AVC/LKK/AOY/TBL/TSK),Bunker Track,"1 heard at Bunker Track. Pant: Forest Reserve, on 23/4 (JC/AC/AVC/LKK/AOY/TBL/TSK)"
Indian Paradise-Flycatcher,Terpsiphone paradisi,23/4/2005,1,(JC/AC/AVC/LKK/AOY/TBL/TSK),Bunker Track,"1 in breeding plumage seen at Bunker Track, Panti Forest Reserve, on 23/4 (JC/AC/AVC/LKK/AOY/TBL/TSK)"
Ferruginous Flycatcher,Muscicapa ferruginea,23/4/2005,1,(JC/AC/AVC/LKK/AOY/TBL/TSK),Bunker Track,"1 seen perched at Bunker Track, Panti Forest Reserve, on 23/4 (JC/AC/AVC. LKK/AOY/TBL/TSK)."
Spectacled Bulbul,Rubigula erythropthalmos,23/4/2005,2,(JC/AC/AVC/LKK/AOY/TBL/TSK),Bunker Track,"2 observed preening at Bunker Track, Panti Forest Reserve, on 23/4 (JC/AC/AVC/LKK/AOY/TBL/TSK)."
Finsch's Bulbul,Alophoixus finschii,23/4/2005,1,(JC/AC/AVC/LKK/AOY/TBL/TSK),Bunker Track,"1 seen at Bunker Track, Pant: Forest Reserve, on 23/4 (JC/AC/AVC/LKK/AOY/TBL/TSK)"
White-chested Babbler,Pellorneum rostratum,23/4/2005,1,(JC/AC/AVC/LKK/AOY/TBL/TSK),Bunker Track,"1 heard at Bunker Track, Panti Forest Reserve, on 23/4 (JC/AC/AVC/LKK/AOY/TBL/TSK)."
Large Wren-Babbler,Turdinus macrodactylus,23/4/2005,1,(JC/AC/AVC/LKK/AOY/TBL/TSK),Bunker Track,"1 was seen after much difficulty deep in forest at Bunker Track, Panti Forest Reserve, on 23/4 (JC/AC/AVC/LKK/AOY/TBL/TSK)"
Spectacled Spiderhunter,Arachnothera flavigaster,23/4/2005,1,(JC/AC/AVC/LKK/AOY/TBL/TSK),Bunker Track,"1 observed in nest at Bunker Track, Panti Forest Reserve, on 23/4 (JC/AC/AVC/LKK/AOY/TBL/TSK)       Red-bearded Bee-eater Nyctyornis amictus Photo by Lim Kim Chuah  10   Singapore Avifauna Volume 19 No 2"
Common Flameback,Dinopium javanense,22/5/2005,1,(LKS),SBWR,"1 at SBWR, 22/5 (LKS)"
Red-crowned Barbet,Psilopogon rafflesii,3/5/2005,1,(LKS),Sime Road,"1 heard at Sime Road, 3/5 (LKS)   4 including a juvenile seen at a fruiting Indian Rubber Tree at MacRitchie Reservoir 3/5 (LKS)"
Red-crowned Barbet,Psilopogon rafflesii,3/5/2005,4,(LKS),MacRitchie,"1 heard at Sime Road, 3/5 (LKS)   4 including a juvenile seen at a fruiting Indian Rubber Tree at MacRitchie Reservoir 3/5 (LKS)"
Oriental Pied-Hornbill,Anthracoceros albirostris,1/5/2005,1,(DA/NK/LKS/JR),Pulau Ubin,"1 female seen high up a dead albizia at Sungei Puaka, Pulau Ubin on 1/5 (DA/NK/LKS/JR)"
Dollarbird,Eurystomus orientalis,3/5/2005,2,(LKS),BBNP,"2 at BBNP, 3/5 (LKS) and 1 at SBWR, 22/5 (LKS)"
Dollarbird,Eurystomus orientalis,22/5/2005,1,(LKS),SBWR,"2 at BBNP, 3/5 (LKS) and 1 at SBWR, 22/5 (LKS)"
Stork-billed Kingfisher,Pelargopsis capensis,3/5/2005,2,(LKS),MacRitchie,"2 seen at MacRitchie Reservoir, 3/5 (LKS)"
Horsfield's Bronze-Cuckoo,Chrysococcyx basalis,23/5/2005,1,(PH/IL),Marina City Park,1 adult photographed at Marina City Park on 23/5 (PH/IL) is our first confirmed record in recent years
Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,28/5/2005,2,(LKS),BTNR,"2 at BTNR, 28/5 (LKS)  1 seen at Sime Road, 24/6 (SA/LKS/LWH)."
Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,24/6/2005,1,(SA/LKS/LWH),Sime Road,"2 at BTNR, 28/5 (LKS)  1 seen at Sime Road, 24/6 (SA/LKS/LWH)."
Blue-rumped Parrot,Psittinus cyanurus,28/5/2005,1,(LKS),Bukit Timah,1 heard over Bukit Timah. 28/5 (LKS)
Blue-crowned Hanging-Parrot,Loriculus galgulus,3/5/2005,1,(LKS),MacRitchie,"1 over MacRitchie Reservoir, 3/5 (LKS)"
Glossy Swiftlet,Collocalia esculenta,28/5/2005,1,(LKS),Bukit Timah,"1 at Bukit Timah, 28/5 (LKS)"
Whimbrel,Numenius phaeopus,22/5/2005,7,(LKS),SBWR,"7 at SBWR, 22/5 (LKS)"
Common Redshank,Tringa totanus,22/5/2005,2,(LKS),SBWR,"2 at SBWR, 22/5 (LKS)"
Little Egret,Egretta garzetta,1/5/2005,1,(DA/YNK/LKS/JR),Pulau Ubin,"1 at Pulau Ubin, 1/5 (DA/YNK/LKS/JR) and 10 at SBWR, 22/5 (LKS)  1 of nominate subspecies seen at Neo Tiew Lane 2, 19/6 (LKS) and 2 at Lower Seletar Dam, 24/6  ‘LKS)"
Little Egret,Egretta garzetta,22/5/2005,10,(LKS),SBWR,"1 at Pulau Ubin, 1/5 (DA/YNK/LKS/JR) and 10 at SBWR, 22/5 (LKS)  1 of nominate subspecies seen at Neo Tiew Lane 2, 19/6 (LKS) and 2 at Lower Seletar Dam, 24/6  ‘LKS)"
Little Egret,Egretta garzetta,19/6/2005,1,(LKS),Neo Tiew,"1 at Pulau Ubin, 1/5 (DA/YNK/LKS/JR) and 10 at SBWR, 22/5 (LKS)  1 of nominate subspecies seen at Neo Tiew Lane 2, 19/6 (LKS) and 2 at Lower Seletar Dam, 24/6  ‘LKS)"
Gray Heron,Ardea cinerea,1/5/2005,9,(DA/NK/LKS/JR),Pekan Quarry,"9 at Pekan Quarry, Pulau Ubin on 1/5 (DA/NK/LKS/JR) and 2 at SBWR, 22/5 (LKS)"
Gray Heron,Ardea cinerea,22/5/2005,2,(LKS),SBWR,"9 at Pekan Quarry, Pulau Ubin on 1/5 (DA/NK/LKS/JR) and 2 at SBWR, 22/5 (LKS)"
Black-crowned Night-Heron,Nycticorax nycticorax,15/5/2005,4,(LKS),Botanic Gardens,"1 adult seen at Ecolake Botanic Gardens, 3 at Botanic Gardens, 15/5 (LKS)  f2   ‘  Singapore Avifauna Volume 19 No 2"
Yellow Bittern,Ixobrychus sinensis,15/5/2005,1,(LKS),Botanic Gardens,"1 at Botanic Gardens, 15/5 (LKS) and 3 at SBWR, 22/5 (LKS)"
Yellow Bittern,Ixobrychus sinensis,22/5/2005,3,(LKS),SBWR,"1 at Botanic Gardens, 15/5 (LKS) and 3 at SBWR, 22/5 (LKS)"
